"x1","x2","x3","x4","x5","Tr","y","failed"
0,1,0,-0.605850432627626,0.743144587785459,1,0.354133009106027,1
0,1,0,-5.30664432496296,0.94182396432695,1,0.393947703402327,1
1,1,1,-6.15245799546763,-0.79903225173215,0,0.497861454371333,1
0,0,2,1.08363001435064,-2.21750947311762,0,0.260076849332383,1
0,1,1,-7.58449590601096,0.880649953289964,0,0.452135798463095,1
0,1,1,10.8458229102549,0.20450910721507,1,0.149769143852793,1
0,1,3,2.61802620407321,0.104586340574983,1,0.053187448830677,1
0,1,4,-7.98431211391696,-1.80794536601479,1,0.0324188565939562,1
1,1,0,5.61501530662495,0.657837078236824,1,2.71915695883593,1
0,1,1,2.08715861067462,-1.28726749634792,1,0.163877566789836,1
0,0,3,6.93271704093878,-1.493971393676,1,0.0662864406361667,1
0,1,4,7.79658002554497,3.71496058828729,0,0.065032320334612,1
0,0,0,6.92998815118418,0.563209193660995,1,0.449178860240603,1
0,1,1,-1.84836686832616,-2.02320645494033,1,0.169991003470286,1
0,1,0,1.70893949680288,-0.302658025910802,0,0.63594809934256,1
0,1,1,2.90713509763473,-2.94302128120797,0,0.292721625995861,1
0,0,0,4.21291533451716,0.432059773545909,1,0.47091210085618,1
0,1,3,-0.126908642009326,2.05492143598136,1,0.062986565402015,1
0,1,1,-3.19243246873241,-3.72223712963083,1,0.158206100501126,1
0,0,1,-3.37927228966805,1.55598327269043,1,0.322372269120805,1
0,1,4,-4.4943515520791,-1.77516901870037,1,0.0302695857367705,1
0,1,0,4.19848888955431,0.282141778537198,0,0.625716231206832,1
0,1,0,-8.77735045543549,2.94668606128161,1,0.474925026901382,1
0,1,0,-0.535752934153152,-1.53884109085963,0,0.619203999854202,1
0,0,0,5.13425298832257,5.0232146336576,1,0.604003214524218,1
0,1,0,2.70497536519795,-6.83689747365016,0,0.425919915169056,1
0,0,0,0.301914833791301,3.47207116186935,0,1.21678763317204,1
1,1,0,7.98081183842208,3.77416947873861,0,0.888117445393053,1
0,0,0,-0.382895836571613,-2.18843282424433,0,0.88711375441787,1
1,0,1,-1.2781074831144,-0.500090311830956,0,0.685222322849427,1
0,0,3,-1.51704676557278,0.24348579261585,1,0.0870021820371298,1
0,1,1,8.9313072143722,0.561898234051078,1,0.158951343875918,1
0,1,0,-2.61542901956356,4.73927442967801,1,0.465504435499315,1
0,1,2,-1.18060894536764,2.43331466808782,1,0.11959303644591,1
0,1,3,7.14487212055315,1.11319025712755,1,0.0514771567029722,1
0,1,1,4.54958700250864,-1.54801677991204,1,0.153573350900403,1
0,1,4,10.8242819154508,1.6148949199892,1,0.0270639042365527,1
0,1,3,6.15826228477138,1.98502452268272,1,0.0552501563672589,1
0,0,4,0.832201786003239,0.627073354883155,1,0.0466646186072508,1
0,1,0,-0.657938545602327,-0.900723262070358,1,0.322124626889126,1
0,0,1,2.05928839438337,2.11943876093077,1,0.298468762581215,1
0,1,1,3.74293357546792,0.479054113125624,1,0.175666989852565,1
0,1,3,-3.81882448688668,-1.13169041413537,1,0.0563638366215656,1
0,1,1,-3.76575463950269,2.32194227160768,0,0.455236102670919,1
1,1,4,-2.38600082692646,2.47325214940288,0,0.0928876445163324,1
0,0,0,3.78996410146448,2.81351916588837,0,1.09130382846117,1
0,1,3,-5.08882806325754,2.05605915264369,0,0.139265075620633,1
0,1,4,2.15689184546982,1.43969864807076,1,0.0319156709776612,1
0,1,0,-7.26124613431163,-2.7715945424354,1,0.330078192871084,1
0,1,0,14.1700938035668,1.84382364730035,0,0.560282457696171,1
0,1,3,9.66664012206813,3.76877850076927,1,0.0571071790613961,1
0,1,3,-11.7435576064606,-0.358717623882029,0,0.138395604465859,1
1,1,3,4.19239843555634,-1.26144986707342,1,0.416327464536356,1
1,1,1,-7.73335736462024,0.719571696815159,1,1.96551709812907,1
1,0,3,-4.02082060131141,0.614616285563528,1,0.818272391556515,1
0,1,0,-7.10817857200373,-0.21558186370148,1,0.381905525764532,1
0,1,1,-3.67260679527567,-4.15828813729813,0,0.311481019062264,1
0,1,1,-4.43885289564921,-1.86310658438764,1,0.180803207889966,1
0,1,0,0.878300564806054,-0.920245227416121,1,0.311925631234701,1
0,0,3,-2.98121689313065,-0.47498280441825,0,0.171879938253725,1
0,1,3,-0.0904617923603723,-1.28484321178289,1,0.0518098710339257,1
0,0,1,14.833810498865,-4.02339140200411,0,0.322401132184306,1
0,0,1,10.2767162432614,-1.49348373904365,1,0.2048196714273,1
1,1,3,3.50669111727932,2.34783384875274,1,0.520939697064066,1
1,1,1,5.50193682442323,-1.41268317196232,0,0.379598736279222,1
0,1,1,-2.39206900762581,1.67277921571907,1,0.213170181216139,1
0,0,3,0.72818054407773,-2.00963614397937,0,0.145828861764446,1
0,0,0,4.66850612184693,-0.783528234734533,1,0.434691376904869,1
1,1,0,-0.51437992042915,1.87730750532642,1,3.30424986811889,1
0,0,1,-4.11818661838157,-0.390252065676318,0,0.584278197740819,1
0,1,2,7.0040785464095,-1.24785296954197,0,0.163594586200525,1
0,1,0,-6.55038311220407,1.96406323800064,1,0.428765360905532,1
0,1,1,-3.05557131815358,-0.400074967751753,0,0.382932829199395,1
0,0,1,2.04191848890891,-2.46991288812882,0,0.457029010632765,1
0,0,0,-8.36406099357467,1.0465926991278,1,0.629275141855364,1
1,1,0,7.58050079919443,1.49410984494479,1,2.74379627561888,1
0,1,1,-13.439122253615,0.95462742515798,1,0.25555183922002,1
0,0,0,-1.85592129269324,0.473387805674903,0,1.06724271986496,1
0,0,0,-2.30516755149053,-1.20820685337803,1,0.48822571499613,1
0,0,0,-3.37491731122482,0.932593838436652,1,0.565172949587627,1
1,0,2,-3.93568830420255,4.60824700191105,1,1.87434937343328,1
0,1,4,-3.40423298943163,1.04842849040413,0,0.0698112530650219,1
0,1,0,1.84553438935234,2.32265461529126,0,0.739024792909944,1
0,1,0,7.49070771330288,-1.2015520609763,1,0.268482256950651,1
0,0,1,6.63109671400895,1.89114114940887,1,0.268539957785273,1
0,1,0,-5.07324479268067,-0.370552580984569,1,0.36322850160316,1
1,1,3,-1.9507923410205,-1.55952567997105,0,0.132349968354977,1
0,1,2,-9.32088590130017,3.65675018924527,0,0.302773705966662,1
0,0,3,0.117901820208992,1.42916537606137,1,0.0901965399143188,1
0,0,1,7.77937483833229,-0.930942451869239,1,0.222596711255397,1
0,1,0,-2.57444014783387,-0.0338879292190519,1,0.352188512811687,1
0,1,1,0.543040550053689,0.455984682588351,0,0.374293239080315,1
0,0,1,1.77174132197801,0.815768055018584,0,0.556495019341163,1
0,1,1,-9.21116203074384,1.29460488524858,1,0.239324208772227,1
0,1,0,2.77214255782395,-1.22605976442017,0,0.589828468857479,1
0,0,1,-1.10892616034349,-0.165711245649515,1,0.278528000573644,1
0,1,1,3.98479517899812,-3.21787807659316,1,0.140933428184423,1
0,1,0,4.50014059663104,-1.88061463305165,0,0.548277380538529,1
0,0,1,2.44761177498852,-0.206596127013906,0,0.517201094535001,1
0,0,0,-5.27273528502285,-1.18931613021982,1,0.442426955402941,0
1,1,2,-0.958195136898198,0.312356427093736,0,0.263039987946521,1
0,1,0,6.21499133841021,-1.66776096374675,1,0.268108639721499,1
0,0,0,-7.70203131273326,-0.117863855405492,1,0.580182195637866,1
1,0,1,3.92736086054546,-1.40687723052078,1,2.0477650869716,1
0,0,0,5.80430539462185,2.22712621977781,1,0.506294050735546,1
0,1,1,9.37410347505552,2.89704241520757,0,0.360995661798388,1
0,0,0,-2.17986394795363,6.41196564179822,0,1.51840036644314,1
0,1,0,-1.2018934863672,1.23594749917872,1,0.368864491701232,1
0,0,2,8.84826581197507,6.8765134402018,0,0.377665650935216,1
0,1,0,3.73575482647116,1.16478712969548,1,0.332463155922368,1
0,1,3,0.936229119492801,-2.05306668350237,1,0.0485248099602883,1
0,0,2,-2.61481642974533,-2.80006908128216,1,0.135450126152909,1
0,1,2,-3.50771925843034,1.03434751738233,0,0.231074330741136,1
0,0,0,5.35736199478978,1.10383840364444,0,0.957036490799558,1
0,1,0,-3.04357261461279,-1.29245704636945,1,0.330401597825465,1
0,0,0,1.60818508074116,-1.14036917455201,0,0.905799083966756,1
0,0,2,-0.822830870494897,-0.239414824484655,0,0.303309655288617,1
0,1,0,0.613363069389933,-3.12084465469744,0,0.263423263095319,0
0,0,1,-1.33090183883256,-1.27276408958095,0,0.524603912120849,1
0,0,1,-5.81462304069095,1.99336226316019,0,0.694741926792466,1
0,0,3,-3.17701019300578,3.04011770086016,1,0.105892628517278,1
1,1,0,7.70575004016236,-1.96527691689581,1,2.23722755445337,1
0,1,3,-9.00796463721454,4.00694102601459,1,0.08444368657663,1
0,1,0,4.13879094440031,-0.567822254244621,1,0.298100109187967,1
0,0,1,-8.99094136285524,-1.64568039947607,1,0.299621632766135,1
0,1,0,-2.21068402999651,0.186540620336977,0,0.708258424238874,1
0,1,0,-2.37440298230126,1.75119926659585,1,0.389218300299188,1
0,0,0,6.03212081145078,-3.031778097662,0,0.741912794253013,1
0,1,1,2.14791427773728,3.279647048935,1,0.213577827988573,1
0,0,3,-1.90893749100356,3.33578029771798,0,0.210015693278502,1
0,1,0,-4.11890283430559,-1.33647608627903,1,0.336793006624838,1
0,1,0,2.69197493068369,-1.95414273307674,0,0.566244955064691,1
0,1,0,-3.95262037335904,1.79408743952666,1,0.402833643140498,1
0,1,0,6.05409417621185,-1.40743097472383,1,0.0878721524030166,0
0,1,0,-4.72453205378761,-1.07747446415284,0,0.692246973538903,1
0,1,1,-6.12328223921306,0.800213125835125,0,0.436930933476213,1
0,1,1,-7.39041968560704,0.916673363154583,1,0.225656419074655,1
0,0,1,-0.0290335017563592,-0.615899789978755,1,0.265461506365287,1
0,1,3,4.10920811323064,1.02608846848937,1,0.0544559139210146,1
0,1,0,-6.70525829479877,-1.35211484195548,1,0.354535558548764,1
0,1,1,1.97869844702092,5.11900967536658,1,0.238554446129705,1
0,0,4,-11.8286197903463,4.47706278991811,0,0.150844722502518,1
0,0,0,-3.16680918581543,-0.30646054897457,1,0.523600556024794,1
0,0,4,-6.04658019538096,-1.32823276648993,1,0.0478476838491544,1
0,0,0,-4.67208615046123,1.45337699934017,1,0.598055511552991,1
0,1,0,1.5123781195216,0.093507648077221,1,0.326694338099777,1
0,0,3,8.97250818919898,1.05236083308782,1,0.0737844537780086,1
0,0,0,-0.15032008178116,-0.0382835347800956,1,0.500403228928909,1
0,1,2,0.75757152649534,0.375810380951613,0,0.204015664081898,1
0,1,0,-7.66522275101283,-1.22268267642434,1,0.364215016915308,1
0,1,0,0.719952719827695,-2.28308841524722,1,0.289036352857788,1
0,1,2,-2.85715088425714,-1.02221602850925,1,0.101151086147314,1
0,1,0,-5.02732364204452,-0.198381616926163,0,0.733101218468918,1
0,1,2,-0.560156930219186,0.645527248135302,1,0.106419346111962,1
0,0,3,-4.08977277793473,-2.82048934507213,1,0.0766595924855717,1
0,1,3,0.685060682671988,-3.20712777534056,1,0.0455998129896732,1
0,1,1,-3.09282582860928,-2.65947864328819,0,0.335948962097266,1
0,1,1,8.82164838793574,-2.42600972100001,0,0.267697762873303,1
0,1,0,-3.26020085712293,-0.263688859876389,0,0.704703913784554,1
0,0,0,4.10987189650677,2.39174541523789,1,0.528975413382831,1
0,1,2,-5.32088593410593,1.20542285160107,0,0.242097051607193,1
0,1,0,4.74944360562451,4.43156639952039,0,0.788039825596985,1
0,0,1,-5.95596118328239,-2.24136948864592,0,0.544377350830983,1
1,0,3,4.15690282386687,1.3110597096271,1,0.722389251554969,1
0,1,4,2.44673108746105,-1.65213407843491,1,0.0264983876549871,1
0,0,1,2.22081677216137,0.223332388562689,0,0.532756835452366,1
0,0,1,1.36290343963162,0.59422837427265,1,0.276956871890427,1
0,1,0,-5.22678489071389,-2.87609002300415,1,0.314863468608363,1
0,1,4,-2.90229716257462,0.487507807631371,1,0.0334423592204653,1
1,0,4,1.72605898705224,-0.621156615391286,1,0.372877002587725,1
0,0,3,-3.29158020377377,2.5802916939602,1,0.103331958850179,1
1,1,0,-6.13949055746049,3.47886121182983,0,0.271781447804634,0
1,1,1,0.906991825848884,0.263128647718975,1,1.60737189367058,1
0,0,0,6.62358589132845,-1.61093453821341,0,0.796377655747518,1
0,1,3,2.64841489924126,-2.45137212190572,0,0.0915992223581702,1
0,1,2,-3.82063055590648,1.46072408607765,0,0.238389428180924,1
0,1,0,11.1560649398968,0.0795424968528629,0,0.418696976266801,0
1,0,0,-6.6289688738507,1.18054340829939,1,5.35814917981854,1
0,1,4,3.69651527850547,-0.912369267774416,1,0.0269757995603695,1
0,0,0,-0.66553576266589,-1.53441458071027,0,0.926850464168472,1
0,1,0,0.105046811768148,-0.949977271574614,1,0.316288307605709,1
0,0,3,-2.37326875277279,-0.585266346785779,0,0.168694249144128,1
0,0,0,0.837285386897427,-4.08079244382035,1,0.387574987742963,1
0,1,1,-5.32854773681579,-0.0364618459259667,1,0.204756205399108,1
0,1,0,0.737987780929124,2.61012372702349,0,0.768512955410334,1
0,1,3,-2.42366603186665,-0.595339410768617,0,0.11307389557957,1
0,1,1,4.98565570637263,1.22592979459874,0,0.357863117228911,1
0,0,2,-4.67303696582959,-1.35895264634319,1,0.153570141128338,1
0,1,0,-6.63553366329599,3.88329238286871,1,0.480324291654836,1
0,1,3,4.22515226882645,-0.0951614152660589,0,0.101784948921959,1
0,1,1,-0.508144114075073,-3.5563330940155,0,0.302621530990017,1
0,0,3,-2.23446498568241,1.10392449733827,0,0.18562174869272,1
0,0,3,1.63900554679996,-2.20700742075361,0,0.141532873935507,1
1,1,0,5.43038986731111,-0.0698998337970771,1,2.61600249962788,1
0,0,0,0.895450640719559,0.45060728226635,1,0.504099649374494,1
0,1,2,-0.705319774562895,-0.0293388489083704,1,0.102616255575269,1
0,0,2,-3.47194520099227,0.0877747290853144,0,0.326143838944965,1
0,0,1,4.08571042176955,1.39846470928405,0,0.549419836109998,1
0,0,2,9.76843956179491,-3.81127771760954,1,0.0994352004583102,1
0,1,0,4.22024842193825,1.16928435149398,1,0.329311137514477,1
0,1,1,-0.233939369231251,-1.48641178456586,1,0.169763815076517,1
0,0,3,6.42374199144125,0.933088873316049,1,0.0771452637402861,1
0,1,0,-7.42633228293381,1.51138398560541,0,0.850119072134116,1
0,1,3,-8.45117791396368,1.57511693993781,0,0.144934762626688,1
0,0,0,4.6600264563827,0.45169599859015,0,0.934423686368243,1
0,0,2,-4.07104962779653,0.654638215177801,0,0.341201276081338,1
0,1,0,-1.70944193842738,-0.15267702656763,1,0.343700130432081,1
0,0,0,0.195396263890444,1.09081645263153,0,1.06142585465662,1
0,0,0,1.37782317687518,2.56344024202171,0,1.12922674899698,1
0,0,3,-4.80643442043566,-3.12800601407112,0,0.152792649392771,1
0,1,4,3.0943396777783,1.47816013631249,0,0.0627743435428502,1
0,1,1,-5.40846071187924,1.92523857555999,0,0.459844233865315,1
0,1,4,0.364663871682964,-2.43073074537755,1,0.0264109660571245,1
0,0,2,-4.69048031328614,-1.9460155731567,1,0.148458030472834,1
0,0,2,-0.518283709439004,-0.726471626596204,0,0.293014267712302,1
0,1,0,4.7150989359403,2.49681149735655,0,0.704512749460798,1
0,1,0,7.29398954710676,1.43770796227236,0,0.628724428085904,1
0,1,2,-2.86583550374948,-2.0129183467311,0,0.190988036998514,1
0,1,2,5.44949871841257,0.695424395226105,1,0.0945268123540981,1
0,1,0,-1.18879527951002,0.544454360234546,1,0.354203701644151,1
0,0,0,-1.55064275718716,-0.436703420636384,1,0.502949138510176,1
0,1,0,-7.23819113859165,-1.09324735578842,1,0.363820007036647,1
1,0,0,-4.89533490712545,-0.706349712460135,0,0.203403327614069,0
0,1,0,-2.55645432107214,-0.65246709965923,1,0.339596885992016,1
1,1,0,4.11891513348274,2.8079119506857,1,0.726369982585311,0
0,0,2,-3.57137712540357,0.977017244901141,1,0.172089606946515,1
0,1,4,-5.42147019143732,-1.46025248056407,1,0.0314130554976983,1
0,1,3,4.80925608116844,-2.02320810617333,1,0.0449508382517523,1
0,1,3,0.667645110360972,-0.738380510528632,1,0.052673193540947,1
0,1,0,-5.04907679231461,-0.739519730178184,1,0.355329150804819,1
0,0,2,-5.84093629733834,-1.56268379533411,0,0.310762242255516,1
0,0,0,-3.87209193879494,-0.693485538029634,0,1.03854229970504,1
0,1,1,5.15068277931215,1.26069365321041,1,0.178697608094998,1
1,1,4,-2.86950458547628,1.27718046075965,0,0.0874847885308623,1
0,1,1,-4.69032929255479,-4.36353406850638,1,0.157085856922797,1
0,1,0,-8.38605382593767,-0.841864414988414,0,0.755699781680505,1
0,1,3,6.21430009702748,-1.06228957976342,0,0.0924180744223975,1
0,1,0,12.8332036094156,-2.13789381368628,0,0.456431903347866,1
0,0,2,-4.63168634922803,0.291045742594452,1,0.168926822509194,1
0,0,0,6.94914121982173,2.75009510646721,0,1.02005196585874,1
0,0,0,-3.09834058295732,-2.69238659060748,1,0.45501051997477,1
0,1,3,8.86254687252701,-4.44105765129819,0,0.0719480038450589,1
0,0,0,12.219316514511,-0.27182270307328,0,0.768970949422312,1
1,0,1,-4.08309261616419,-0.0724963790736517,0,0.743468999568922,1
0,0,1,-5.49201251563473,-1.16957649708617,1,0.287026536641688,1
0,1,3,4.80938445549289,0.553130143591797,0,0.104463153705012,1
0,1,0,-6.64919501211408,1.5907815456364,0,0.801029326563272,0
0,1,0,-1.49103738935522,-4.27629978299576,0,0.538197388069463,1
0,1,3,-3.68681490524316,2.30719927903535,1,0.0686857088369338,1
0,0,0,-1.68497577943531,0.499562408655969,0,1.06518663570496,1
0,0,0,-4.45560644848734,1.12389277668596,0,0.0748709685152972,0
0,1,0,4.16609529403435,-1.64457043357063,0,0.559634552009759,1
0,0,3,-2.1889360517071,-2.86831584420823,0,0.147132431931591,1
0,1,3,7.64816264197829,1.95926517913507,0,0.107062990922801,1
0,1,3,-2.83358799161925,0.535862072072156,0,0.121782535319827,1
0,0,0,2.0611384561641,-0.263319574936599,0,0.476515498012304,0
0,1,1,6.36676254125709,1.8198690851668,1,0.1801355234062,1
1,0,0,-6.99807650465885,1.07737376215958,1,5.36589939905611,1
0,1,3,-3.0475667996833,-0.738899988831406,1,0.0567771373969436,1
0,1,1,4.3834418197564,2.21987807565063,0,0.383842837373657,1
1,1,2,-2.62421573621373,0.353707930538583,0,0.272700384425588,1
0,1,1,6.39259144359416,0.895681879058621,1,0.170602498829875,1
0,1,1,0.400239842828491,1.79625848651694,0,0.405865086024598,1
0,1,2,2.72122953851874,0.643107850783718,0,0.199158442069113,1
0,0,2,2.59263519660066,1.5091598173447,1,0.156725041443448,1
0,1,0,-2.19704447097129,0.375493552720471,0,0.715902194750948,1
0,1,1,3.69451843533583,0.212717791931915,1,0.173131096353457,1
0,1,1,-1.77928925154004,-3.34222430973112,0,0.314391621295989,1
0,1,2,-3.00684159794805,4.66287349946849,1,0.141302561638356,1
0,1,2,9.07061076378102,-0.0475662568127078,1,0.0841359549701109,1
0,0,4,4.85490724367975,0.0742747782938089,1,0.0416585127521101,1
0,0,3,0.593193664917202,2.34767664572006,1,0.0942461081780209,1
0,0,1,1.68799836092109,2.67986320134386,1,0.310698088297787,1
0,1,0,0.378849580933455,0.222589273996206,1,0.336785685028356,1
